t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw
45.9765,354,0,-30.8612,38.4256,222.5117,-30.8612,38.4256,222.5117,0.0247,0.0131,0.0243,0.9993
45.9884,354,0,-30.8612,38.4256,222.5117,-30.8612,38.4256,222.5117,0.0247,0.0131,0.0243,0.9993
46.0007,354,0,-30.8038,38.5468,222.5232,-30.8038,38.5468,222.5232,0.013,0.0139,0.0246,0.9995
46.0125,354,0,-30.8038,38.5468,222.5232,-30.8038,38.5468,222.5232,0.013,0.0139,0.0246,0.9995
46.0246,354,0,-31.1619,38.328,221.79,-31.1619,38.328,221.79,0.0245,0.0119,0.0243,0.9993
46.0333,354,0,-31.1619,38.328,221.79,-31.1619,38.328,221.79,0.0245,0.0119,0.0243,0.9993
46.0445,354,0,-31.3974,38.2885,221.4154,-31.3974,38.2885,221.4154,0.0248,0.0156,0.0244,0.9993
46.0564,354,0,-31.3974,38.2885,221.4154,-31.3974,38.2885,221.4154,0.0248,0.0156,0.0244,0.9993
46.0685,354,0,-31.0175,38.3299,221.3972,-31.0175,38.3299,221.3972,0.0252,0.0102,0.0243,0.9993
46.0805,354,0,-31.0175,38.3299,221.3972,-31.0175,38.3299,221.3972,0.0252,0.0102,0.0243,0.9993
46.0925,354,0,-32.5603,37.9985,219.067,-32.5603,37.9985,219.067,0.0225,0.0139,0.0244,0.9994
46.1013,354,0,-32.5603,37.9985,219.067,-32.5603,37.9985,219.067,0.0225,0.0139,0.0244,0.9994
46.1124,354,0,-31.9096,38.011,218.3876,-31.9096,38.011,218.3876,0.0292,0.0122,0.0244,0.9992
46.1245,354,0,-31.9096,38.011,218.3876,-31.9096,38.011,218.3876,0.0292,0.0122,0.0244,0.9992
46.1366,354,0,-31.4003,37.9879,218.3876,-31.4003,37.9879,218.3876,0.0285,0.0105,0.0242,0.9992
46.1487,354,0,-31.4748,37.8923,218.0203,-31.4748,37.8923,218.0203,0.0272,0.0124,0.0246,0.9992
46.1575,354,0,-31.4748,37.8923,218.0203,-31.4748,37.8923,218.0203,0.0272,0.0124,0.0246,0.9992
46.1688,354,0,-31.4194,38.2408,219.5724,-31.4194,38.2408,219.5724,0.0264,0.0099,0.0242,0.9993
46.1806,354,0,-31.4194,38.2408,219.5724,-31.4194,38.2408,219.5724,0.0264,0.0099,0.0242,0.9993
46.1929,354,0,-31.6945,38.1882,218.5756,-31.6945,38.1882,218.5756,0.0229,0.0108,0.0244,0.9994
46.2045,354,0,-31.6945,38.1882,218.5756,-31.6945,38.1882,218.5756,0.0229,0.0108,0.0244,0.9994
46.2167,354,0,-31.692,38.362,218.8656,-31.692,38.362,218.8656,0.0238,0.0115,0.0245,0.9994
46.2255,354,0,-31.692,38.362,218.8656,-31.692,38.362,218.8656,0.0238,0.0115,0.0245,0.9994
46.2365,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.2486,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.261,354,0,-31.6973,38.1389,218.8656,-31.6973,38.1389,218.8656,0.0243,0.0168,0.0248,0.9993
46.2725,354,0,-31.6973,38.1389,218.8656,-31.6973,38.1389,218.8656,0.0243,0.0168,0.0248,0.9993
46.2812,354,0,-31.5825,38.1101,219.1877,-31.5825,38.1101,219.1877,0.0249,0.0105,0.0243,0.9993
46.2926,354,0,-31.5825,38.1101,219.1877,-31.5825,38.1101,219.1877,0.0249,0.0105,0.0243,0.9993
46.3045,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.3165,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.329,354,0,-31.2559,37.712,216.4095,-31.2559,37.712,216.4095,0.0263,0.0121,0.0248,0.9993
46.3405,354,0,-31.2559,37.712,216.4095,-31.2559,37.712,216.4095,0.0263,0.0121,0.0248,0.9993
46.3497,354,0,-31.572,38.1304,218.8656,-31.572,38.1304,218.8656,0.0242,0.0137,0.0245,0.9993
46.3605,354,0,-31.572,38.1304,218.8656,-31.572,38.1304,218.8656,0.0242,0.0137,0.0245,0.9993
46.3724,354,0,-31.4805,38.139,218.8656,-31.4805,38.139,218.8656,0.025,0.0104,0.0243,0.9993
46.3844,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.3965,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4084,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4172,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4285,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4421,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4526,354,0,-31.8177,38.2158,218.8656,-31.8177,38.2158,218.8656,0.0153,0.014,0.0243,0.9995
46.4645,354,0,-31.8177,38.2158,218.8656,-31.8177,38.2158,218.8656,0.0153,0.014,0.0243,0.9995
46.4732,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4844,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.4968,354,0,-31.5086,38.1471,218.9106,-31.5086,38.1471,218.9106,0.0232,0.0104,0.0244,0.9994
46.5084,354,0,-31.5086,38.1471,218.9106,-31.5086,38.1471,218.9106,0.0232,0.0104,0.0244,0.9994
46.5204,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.5325,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.5412,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.5525,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.5645,354,0,-31.6133,38.1207,218.8656,-31.6133,38.1207,218.8656,0.0239,0.0089,0.0241,0.9994
46.5767,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.5884,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.6004,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.6091,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.6204,354,0,-31.7224,38.0793,218.8656,-31.7224,38.0793,218.8656,0.0239,0.0091,0.0241,0.9994
46.6326,354,0,-31.7224,38.0793,218.8656,-31.7224,38.0793,218.8656,0.0239,0.0091,0.0241,0.9994
46.6446,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.6564,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.6651,354,0,-31.2039,38.1345,218.8656,-31.2039,38.1345,218.8656,0.0209,0.0095,0.0244,0.9994
46.6764,354,0,-31.2039,38.1345,218.8656,-31.2039,38.1345,218.8656,0.0209,0.0095,0.0244,0.9994
46.6885,354,0,-31.8526,38.4575,218.8656,-31.8526,38.4575,218.8656,0.0249,0.0123,0.0243,0.9993
46.7005,354,0,-31.8526,38.4575,218.8656,-31.8526,38.4575,218.8656,0.0249,0.0123,0.0243,0.9993
46.7127,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.7244,354,0,-31.6168,38.1445,218.8656,-31.6168,38.1445,218.8656,0.024,0.0107,0.0243,0.9994
46.733,354,0,-31.8762,38.3396,218.8656,-31.8762,38.3396,218.8656,0.0167,0.0123,0.0243,0.9995
46.7445,354,0,-31.8762,38.3396,218.8656,-31.8762,38.3396,218.8656,0.0167,0.0123,0.0243,0.9995
46.7565,354,0,-31.6931,38.1412,218.8656,-31.6931,38.1412,218.8656,0.0298,0.0096,0.0242,0.9992
46.7686,354,0,-31.6931,38.1412,218.8656,-31.6931,38.1412,218.8656,0.0298,0.0096,0.0242,0.9992
46.7806,354,0,-31.53,37.8261,217.0874,-31.53,37.8261,217.0874,0.0265,0.0124,0.0246,0.9993
46.7926,354,0,-31.522,38.1944,219.1877,-31.522,38.1944,219.1877,0.025,0.0103,0.0243,0.9993
46.8013,354,0,-31.522,38.1944,219.1877,-31.522,38.1944,219.1877,0.025,0.0103,0.0243,0.9993
46.8124,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.8244,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.8364,354,0,-31.5566,38.1305,218.8132,-31.5566,38.1305,218.8132,0.025,0.0106,0.0245,0.9993
46.8489,354,0,-31.5566,38.1305,218.8132,-31.5566,38.1305,218.8132,0.025,0.0106,0.0245,0.9993
46.8576,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.8685,354,0,-31.5716,38.1386,218.8656,-31.5716,38.1386,218.8656,0.025,0.0103,0.0243,0.9993
46.8804,354,0,-31.6765,38.1334,218.8656,-31.6765,38.1334,218.8656,0.0251,0.0109,0.0242,0.9993
46.8923,354,0,-31.6765,38.1334,218.8656,-31.6765,38.1334,218.8656,0.0251,0.0109,0.0242,0.9993
46.9044,354,0,-31.6167,38.0714,218.8656,-31.6167,38.0714,218.8656,0.0228,0.0106,0.0244,0.9994
46.9167,354,0,-31.6167,38.0714,218.8656,-31.6167,38.0714,218.8656,0.0228,0.0106,0.0244,0.9994
46.9257,354,0,-31.7903,38.0992,218.5282,-31.7903,38.0992,218.5282,0.0238,0.011,0.0246,0.9994
46.9368,354,0,-31.7903,38.0992,218.5282,-31.7903,38.0992,218.5282,0.0238,0.011,0.0246,0.9994
46.9486,354,0,-31.827,38.366,218.9131,-31.827,38.366,218.9131,0.0241,0.0113,0.0241,0.9994
46.9605,354,0,-31.827,38.366,218.9131,-31.827,38.366,218.9131,0.0241,0.0113,0.0241,0.9994
46.9726,354,0,-31.6418,38.169,218.4784,-31.6418,38.169,218.4784,0.0248,0.0107,0.0248,0.9993
46.9846,354,0,-32.5197,38.3391,219.2508,-32.5197,38.3391,219.2508,0.0081,0.0118,0.0251,0.9996
46.9934,354,0,-32.5197,38.3391,219.2508,-32.5197,38.3391,219.2508,0.0081,0.0118,0.0251,0.9996
47.0045,354,0,-32.5197,38.3391,219.2508,-32.5197,38.3391,219.2508,0.0081,0.0118,0.0251,0.9996
47.0165,354,0,-32.6084,38.0651,218.5708,-32.6084,38.0651,218.5708,0.0251,0.0085,0.0244,0.9994
47.0286,354,0,-33.1429,38.3834,219.5794,-33.1429,38.3834,219.5794,0.0215,0.0118,0.0246,0.9994
47.0406,354,0,-33.1429,38.3834,219.5794,-33.1429,38.3834,219.5794,0.0215,0.0118,0.0246,0.9994
47.0495,354,0,-33.9638,38.2415,218.2033,-33.9638,38.2415,218.2033,0.0248,0.007,0.024,0.9994
47.0606,354,0,-33.9638,38.2415,218.2033,-33.9638,38.2415,218.2033,0.0248,0.007,0.024,0.9994
47.0726,354,0,-34.0332,38.2708,218.1425,-34.0332,38.2708,218.1425,0.004,0.0067,0.0238,0.9997
47.0846,354,0,-34.0332,38.2708,218.1425,-34.0332,38.2708,218.1425,0.004,0.0067,0.0238,0.9997
47.0966,354,0,-34.3057,38.4298,218.9106,-34.3057,38.4298,218.9106,0.0242,0.0047,0.0242,0.9994
47.1084,354,0,-34.3057,38.4298,218.9106,-34.3057,38.4298,218.9106,0.0242,0.0047,0.0242,0.9994
47.1172,354,0,-34.6338,38.4247,218.5391,-34.6338,38.4247,218.5391,0.0242,0.0034,0.0243,0.9994
47.129,354,0,-34.6338,38.4247,218.5391,-34.6338,38.4247,218.5391,0.0242,0.0034,0.0243,0.9994
47.1405,354,0,-35.5338,38.5654,217.8209,-35.5338,38.5654,217.8209,0.0239,0.0022,0.0245,0.9994
47.1528,354,0,-35.5338,38.5654,217.8209,-35.5338,38.5654,217.8209,0.0239,0.0022,0.0245,0.9994
47.1647,354,0,-36.36,38.8694,217.8802,-36.36,38.8694,217.8802,0.0251,-0.0006,0.0241,0.9994
47.1738,354,0,-36.36,38.8694,217.8802,-36.36,38.8694,217.8802,0.0251,-0.0006,0.0241,0.9994
47.1845,354,0,-37.2145,39.0795,218.2497,-37.2145,39.0795,218.2497,0.0233,-0.003,0.0239,0.9994
47.1965,354,0,-37.8256,38.9422,217.1241,-37.8256,38.9422,217.1241,0.0257,-0.0046,0.024,0.9994
47.2086,354,0,-37.8256,38.9422,217.1241,-37.8256,38.9422,217.1241,0.0257,-0.0046,0.024,0.9994
47.2206,354,0,-38.1409,39.0234,217.1641,-38.1409,39.0234,217.1641,0.0251,-0.0052,0.0241,0.9994
47.2325,354,0,-38.1409,39.0234,217.1641,-38.1409,39.0234,217.1641,0.0251,-0.0052,0.0241,0.9994
47.2413,354,0,-37.2608,38.5011,214.1336,-37.2608,38.5011,214.1336,0.0319,-0.0029,0.024,0.9992
47.2525,354,0,-37.2608,38.5011,214.1336,-37.2608,38.5011,214.1336,0.0319,-0.0029,0.024,0.9992
47.2645,354,0,-38.227,38.929,215.3282,-38.227,38.929,215.3282,0.0263,-0.0054,0.0239,0.9994
47.2765,354,0,-38.227,38.929,215.3282,-38.227,38.929,215.3282,0.0263,-0.0054,0.0239,0.9994
47.2895,354,0,-38.6684,38.9783,214.9972,-38.6684,38.9783,214.9972,0.0263,-0.0054,0.0241,0.9993
47.3006,354,0,-38.216,39.0522,214.6863,-38.216,39.0522,214.6863,0.0255,-0.0065,0.0241,0.9994
47.3098,354,0,-38.216,39.0522,214.6863,-38.216,39.0522,214.6863,0.0255,-0.0065,0.0241,0.9994
47.3206,354,0,-38.216,39.0522,214.6863,-38.216,39.0522,214.6863,0.0255,-0.0065,0.0241,0.9994
47.3324,354,0,-38.5127,38.8289,214.36,-38.5127,38.8289,214.36,0.0283,-0.0061,0.0241,0.9993
47.3445,354,0,-38.8522,38.7866,213.6793,-38.8522,38.7866,213.6793,0.0253,-0.0066,0.024,0.9994
47.3565,354,0,-38.8522,38.7866,213.6793,-38.8522,38.7866,213.6793,0.0253,-0.0066,0.024,0.9994
47.3652,354,0,-38.749,38.9696,213.3511,-38.749,38.9696,213.3511,0.0254,-0.007,0.0243,0.9994
47.3768,354,0,-38.749,38.9696,213.3511,-38.749,38.9696,213.3511,0.0254,-0.007,0.0243,0.9994
47.3886,354,0,-38.5813,38.9158,212.6393,-38.5813,38.9158,212.6393,0.0261,-0.0073,0.0242,0.9993
47.4005,354,0,-38.5813,38.9158,212.6393,-38.5813,38.9158,212.6393,0.0261,-0.0073,0.0242,0.9993
47.4125,354,0,-38.7438,38.6353,211.9383,-38.7438,38.6353,211.9383,0.0259,-0.0064,0.0243,0.9993
47.4246,354,0,-38.7629,38.3542,211.3591,-38.7629,38.3542,211.3591,0.0242,-0.006,0.0241,0.9994
47.4333,354,0,-38.7629,38.3542,211.3591,-38.7629,38.3542,211.3591,0.0242,-0.006,0.0241,0.9994
47.4465,354,0,-38.6555,38.5073,210.9584,-38.6555,38.5073,210.9584,0.0278,-0.0063,0.0241,0.9993
47.4564,354,0,-38.6555,38.5073,210.9584,-38.6555,38.5073,210.9584,0.0278,-0.0063,0.0241,0.9993
47.4684,354,0,-39.2291,38.5746,210.6604,-39.2291,38.5746,210.6604,0.0256,-0.0027,0.0242,0.9994
47.4806,354,0,-39.2291,38.5746,210.6604,-39.2291,38.5746,210.6604,0.0256,-0.0027,0.0242,0.9994
47.4926,354,0,-39.146,38.2862,208.5913,-39.146,38.2862,208.5913,0.0194,0.0001,0.0242,0.9995
47.5017,354,0,-39.146,38.2862,208.5913,-39.146,38.2862,208.5913,0.0194,0.0001,0.0242,0.9995
47.5126,354,0,-38.9053,38.3327,208.9858,-38.9053,38.3327,208.9858,0.0131,-0.0002,0.0237,0.9996
47.5244,354,0,-38.9053,38.3327,208.9858,-38.9053,38.3327,208.9858,0.0131,-0.0002,0.0237,0.9996
47.5365,354,0,-38.7766,38.055,208.0516,-38.7766,38.055,208.0516,0.0259,0,0.0243,0.9994
47.5484,354,0,-38.7766,38.055,208.0516,-38.7766,38.055,208.0516,0.0259,0,0.0243,0.9994
47.5571,354,0,-38.2045,38.0935,207.7519,-38.2045,38.0935,207.7519,0.0253,-0.0051,0.0242,0.9994
47.5685,354,0,-38.2045,38.0935,207.7519,-38.2045,38.0935,207.7519,0.0253,-0.0051,0.0242,0.9994
47.5805,354,0,-37.9603,37.8402,206.4181,-37.9603,37.8402,206.4181,0.0267,-0.0037,0.0242,0.9993
47.5927,354,0,-37.9693,37.9808,206.6724,-37.9693,37.9808,206.6724,0.0272,-0.0039,0.0241,0.9993
47.6045,354,0,-37.9693,37.9808,206.6724,-37.9693,37.9808,206.6724,0.0272,-0.0039,0.0241,0.9993
47.6166,354,0,-37.5365,37.583,206.0888,-37.5365,37.583,206.0888,0.0128,-0.01,0.023,0.9996
47.6254,354,0,-37.5365,37.583,206.0888,-37.5365,37.583,206.0888,0.0128,-0.01,0.023,0.9996
47.6365,354,0,-38.1199,37.727,205.7586,-38.1199,37.727,205.7586,0.0277,-0.0032,0.0242,0.9993
47.6487,354,0,-38.1199,37.727,205.7586,-38.1199,37.727,205.7586,0.0277,-0.0032,0.0242,0.9993
47.6613,354,0,-37.9086,37.9904,204.9218,-37.9086,37.9904,204.9218,0.0306,0.0047,0.024,0.9992
47.6726,354,0,-37.9086,37.9904,204.9218,-37.9086,37.9904,204.9218,0.0306,0.0047,0.024,0.9992
47.6857,354,0,-37.5496,37.5382,204.1778,-37.5496,37.5382,204.1778,0.0272,-0.0019,0.0243,0.9993
47.6945,354,0,-37.5496,37.5382,204.1778,-37.5496,37.5382,204.1778,0.0272,-0.0019,0.0243,0.9993
47.7047,354,0,-37.3222,37.5189,203.6427,-37.3222,37.5189,203.6427,0.0238,-0.0011,0.0241,0.9994
47.7165,354,0,-37.7264,37.5035,202.4177,-37.7264,37.5035,202.4177,0.005,0.0041,0.0242,0.9997
47.7286,354,0,-37.7264,37.5035,202.4177,-37.7264,37.5035,202.4177,0.005,0.0041,0.0242,0.9997
47.7405,354,0,-37.5346,37.3947,202.3818,-37.5346,37.3947,202.3818,0.0193,0.0083,0.0249,0.9995
47.7494,354,0,-37.5346,37.3947,202.3818,-37.5346,37.3947,202.3818,0.0193,0.0083,0.0249,0.9995
47.7606,354,0,-36.869,37.3207,201.7217,-36.869,37.3207,201.7217,0.0064,0.006,0.0243,0.9997
47.7727,354,0,-36.869,37.3207,201.7217,-36.869,37.3207,201.7217,0.0064,0.006,0.0243,0.9997
47.7846,354,0,-35.3834,36.6662,199.8551,-35.3834,36.6662,199.8551,0.0261,0.0071,0.0249,0.9993
47.7966,354,0,-35.3834,36.6662,199.8551,-35.3834,36.6662,199.8551,0.0261,0.0071,0.0249,0.9993
47.8086,354,0,-35.987,36.6569,197.5328,-35.987,36.6569,197.5328,0.0198,0.0071,0.0243,0.9995
47.8177,354,0,-35.987,36.6569,197.5328,-35.987,36.6569,197.5328,0.0198,0.0071,0.0243,0.9995
47.8286,354,0,-36.1877,36.6707,197.9504,-36.1877,36.6707,197.9504,0.0372,0.0003,0.0219,0.9991
47.8406,354,0,-36.0228,36.9449,197.8609,-36.0228,36.9449,197.8609,0.0235,0.0096,0.0247,0.9994
47.8525,354,0,-36.0228,36.9449,197.8609,-36.0228,36.9449,197.8609,0.0235,0.0096,0.0247,0.9994
47.8645,354,0,-35.9475,36.841,197.8544,-35.9475,36.841,197.8544,0.0095,0.0083,0.0246,0.9996
47.8764,354,0,-35.9475,36.841,197.8544,-35.9475,36.841,197.8544,0.0095,0.0083,0.0246,0.9996
47.8857,354,0,-35.0886,36.7303,196.6535,-35.0886,36.7303,196.6535,0.0281,0.0058,0.0243,0.9993
47.8965,354,0,-35.0886,36.7303,196.6535,-35.0886,36.7303,196.6535,0.0281,0.0058,0.0243,0.9993
47.9085,354,0,-34.7003,36.7776,197.2796,-34.7003,36.7776,197.2796,0.0276,0.0052,0.0246,0.9993
47.9207,354,0,-34.7003,36.7776,197.2796,-34.7003,36.7776,197.2796,0.0276,0.0052,0.0246,0.9993
47.9342,354,0,-36.0748,36.4128,196.3647,-36.0748,36.4128,196.3647,0.0266,0.0145,0.0251,0.9992
47.9491,354,0,-35.2103,36.5368,196.1678,-35.2103,36.5368,196.1678,0.0228,0.0092,0.0244,0.9994
47.9581,354,0,-35.2103,36.5368,196.1678,-35.2103,36.5368,196.1678,0.0228,0.0092,0.0244,0.9994
47.967,354,0,-34.7005,36.6197,197.2796,-34.7005,36.6197,197.2796,0.0249,0.0004,0.0238,0.9994
47.9766,354,0,-34.7005,36.6197,197.2796,-34.7005,36.6197,197.2796,0.0249,0.0004,0.0238,0.9994
47.9885,354,0,-35.1019,36.4012,195.0741,-35.1019,36.4012,195.0741,0.0291,0.0138,0.0251,0.9992
48.0005,354,0,-35.1019,36.4012,195.0741,-35.1019,36.4012,195.0741,0.0291,0.0138,0.0251,0.9992
48.0093,354,0,-35.496,36.73,196.9677,-35.496,36.73,196.9677,0.0203,0.0107,0.0246,0.9994
48.0206,354,0,-35.496,36.73,196.9677,-35.496,36.73,196.9677,0.0203,0.0107,0.0246,0.9994
48.0325,354,0,-35.4198,36.7542,196.7031,-35.4198,36.7542,196.7031,0.0046,0.011,0.0248,0.9996
48.0453,354,0,-35.6107,36.8535,196.6867,-35.6107,36.8535,196.6867,0.0177,0.0105,0.0244,0.9995
48.0565,354,0,-35.6107,36.8535,196.6867,-35.6107,36.8535,196.6867,0.0177,0.0105,0.0244,0.9995
48.0653,354,0,-35.1159,36.7055,196.9677,-35.1159,36.7055,196.9677,0.0131,0.0037,0.0239,0.9996
48.0765,354,0,-35.1159,36.7055,196.9677,-35.1159,36.7055,196.9677,0.0131,0.0037,0.0239,0.9996
48.0885,354,0,-34.8728,36.6799,196.6867,-34.8728,36.6799,196.6867,0.0284,0.0066,0.0245,0.9993
48.1005,354,0,-34.8728,36.6799,196.6867,-34.8728,36.6799,196.6867,0.0284,0.0066,0.0245,0.9993
48.1128,354,0,-34.993,36.8499,196.9677,-34.993,36.8499,196.9677,0.0041,0.0073,0.0243,0.9997
48.1245,354,0,-34.993,36.8499,196.9677,-34.993,36.8499,196.9677,0.0041,0.0073,0.0243,0.9997
48.1332,354,0,-34.8615,36.6031,196.6633,-34.8615,36.6031,196.6633,0.0266,0.0068,0.0244,0.9993
48.1446,354,0,-34.8615,36.6031,196.6633,-34.8615,36.6031,196.6633,0.0266,0.0068,0.0244,0.9993
48.1565,354,0,-35.3718,36.555,195.4961,-35.3718,36.555,195.4961,0.0286,0.0083,0.0244,0.9993
48.1685,354,0,-35.2023,36.8916,196.9677,-35.2023,36.8916,196.9677,0.0282,0.0049,0.0242,0.9993
48.1806,354,0,-35.2023,36.8916,196.9677,-35.2023,36.8916,196.9677,0.0282,0.0049,0.0242,0.9993
48.1925,354,0,-35.3311,36.7567,196.3899,-35.3311,36.7567,196.3899,0.0275,0.0065,0.0242,0.9993
48.2012,354,0,-35.3311,36.7567,196.3899,-35.3311,36.7567,196.3899,0.0275,0.0065,0.0242,0.9993
48.2125,354,0,-35.1999,36.513,195.7676,-35.1999,36.513,195.7676,0.027,0.0078,0.0243,0.9993
48.2245,354,0,-35.1999,36.513,195.7676,-35.1999,36.513,195.7676,0.027,0.0078,0.0243,0.9993
48.2365,354,0,-35.6502,36.3395,195.5094,-35.6502,36.3395,195.5094,0.0097,0.0112,0.0253,0.9996
48.2486,354,0,-35.6502,36.3395,195.5094,-35.6502,36.3395,195.5094,0.0097,0.0112,0.0253,0.9996
48.2574,354,0,-34.9023,36.6173,196.3899,-34.9023,36.6173,196.3899,0.0257,0.0069,0.0246,0.9993
48.2685,354,0,-34.9023,36.6173,196.3899,-34.9023,36.6173,196.3899,0.0257,0.0069,0.0246,0.9993
48.2805,354,0,-35.2295,36.6112,196.3899,-35.2295,36.6112,196.3899,0.0034,0.0067,0.0241,0.9997
48.2925,354,0,-35.1263,36.7543,196.7412,-35.1263,36.7543,196.7412,0.0258,0.0057,0.0243,0.9994
48.3045,354,0,-35.1263,36.7543,196.7412,-35.1263,36.7543,196.7412,0.0258,0.0057,0.0243,0.9994
48.3171,354,0,-35.6041,36.7449,196.3387,-35.6041,36.7449,196.3387,0.026,0.0074,0.0244,0.9993
48.326,354,0,-35.6041,36.7449,196.3387,-35.6041,36.7449,196.3387,0.026,0.0074,0.0244,0.9993
48.3365,354,0,-35.3788,36.8988,196.9677,-35.3788,36.8988,196.9677,0.0091,0.01,0.0249,0.9996
48.3485,354,0,-35.3788,36.8988,196.9677,-35.3788,36.8988,196.9677,0.0091,0.01,0.0249,0.9996
48.3604,354,0,-35.3479,36.7708,196.4061,-35.3479,36.7708,196.4061,0.0119,0.0088,0.0245,0.9996
48.3726,354,0,-35.7479,36.6111,196.3382,-35.7479,36.6111,196.3382,0.0324,0.0134,0.0245,0.9991
48.3846,354,0,-35.7479,36.6111,196.3382,-35.7479,36.6111,196.3382,0.0324,0.0134,0.0245,0.9991
48.3933,354,0,-35.9732,36.5163,195.4702,-35.9732,36.5163,195.4702,0.0103,0.011,0.025,0.9996
48.4044,354,0,-35.9732,36.5163,195.4702,-35.9732,36.5163,195.4702,0.0103,0.011,0.025,0.9996
48.4166,354,0,-34.7826,36.7699,196.7411,-34.7826,36.7699,196.7411,0.0252,0.0065,0.0243,0.9994
48.4286,354,0,-34.7826,36.7699,196.7411,-34.7826,36.7699,196.7411,0.0252,0.0065,0.0243,0.9994
48.4406,354,0,-34.6727,36.6162,196.9741,-34.6727,36.6162,196.9741,0.0157,0.0035,0.0238,0.9996
48.4495,354,0,-34.6727,36.6162,196.9741,-34.6727,36.6162,196.9741,0.0157,0.0035,0.0238,0.9996
48.4604,354,0,-34.7627,36.3961,195.5092,-34.7627,36.3961,195.5092,0.0269,0.0084,0.0245,0.9993
48.4723,354,0,-34.7627,36.3961,195.5092,-34.7627,36.3961,195.5092,0.0269,0.0084,0.0245,0.9993
48.4853,354,0,-35.1215,36.9575,196.6998,-35.1215,36.9575,196.6998,0.0285,0.0062,0.0244,0.9993
48.4967,354,0,-34.7423,36.7561,196.6684,-34.7423,36.7561,196.6684,0.0239,0.0067,0.0243,0.9994
48.5092,354,0,-34.7423,36.7561,196.6684,-34.7423,36.7561,196.6684,0.0239,0.0067,0.0243,0.9994
48.5187,354,0,-35.8854,36.5258,195.6483,-35.8854,36.5258,195.6483,0.0235,0.0108,0.0245,0.9994
48.5287,354,0,-35.8854,36.5258,195.6483,-35.8854,36.5258,195.6483,0.0235,0.0108,0.0245,0.9994
48.5407,354,0,-35.1946,36.5584,195.4556,-35.1946,36.5584,195.4556,0.0277,0.0084,0.0247,0.9993
48.5523,354,0,-35.1946,36.5584,195.4556,-35.1946,36.5584,195.4556,0.0277,0.0084,0.0247,0.9993
48.5651,354,0,-35.1871,36.8865,196.9645,-35.1871,36.8865,196.9645,0.0292,0.0053,0.0242,0.9993
48.5768,354,0,-35.1532,36.8257,196.6252,-35.1532,36.8257,196.6252,0.0299,0.0064,0.0243,0.9992
